,location,date,temp_max,temp_min,temp_mean,precipitation,dew_point_max,dew_point_min,dew_point_mean,max_wind_speed,visibility,sea_level_pressure
2711,KMSP,2023-11-21,43,29,38.48,0.0,38,17,29.48,24,10,29.24
2712,KMSP,2023-11-22,47,26,37.25,0.0,27,14,19.96,18,10,29.21
2713,KMSP,2023-11-23,35,20,27.75,0.0,22,4,11.42,18,10,29.61
2714,KMSP,2023-11-24,28,14,21.88,0.0,11,5,7.71,13,10,29.74
2715,KMSP,2023-11-25,31,23,26.63,0.0,23,8,15.33,12,10,29.54
2716,KMSP,2023-11-26,34,21,26.14,0.02,24,6,17.67,28,10,29.09
2717,KMSP,2023-11-27,20,12,15.24,0.0,6,2,3.0,21,10,29.31
2718,KMSP,2023-11-28,32,9,21.0,0.0,23,2,11.33,13,10,29.33
2719,KMSP,2023-11-29,48,26,36.21,0.0,27,22,24.54,9,10,28.95
2720,KMSP,2023-11-30,42,27,32.96,0.0,27,18,22.83,16,10,29.12
2721,KMSP,2023-12-01,36,20,28.46,0.0,18,15,16.75,8,10,29.15
2722,KMSP,2023-12-02,39,22,30.92,0.0,28,15,22.0,14,10,29.15
2723,KMSP,2023-12-03,36,32,34.09,0.0,31,28,29.24,9,10,29.0
2724,KMSP,2023-12-04,36,26,31.44,0.0,30,23,27.51,13,10,29.04
2725,KMSP,2023-12-05,34,24,31.05,0.06,31,21,26.95,15,10,29.39
2726,KMSP,2023-12-06,46,22,36.29,0.0,30,19,25.83,14,10,29.35
2727,KMSP,2023-12-07,50,32,40.96,0.0,36,27,31.54,16,10,28.88
2728,KMSP,2023-12-08,49,38,43.23,0.0,37,28,33.58,22,10,28.71
2729,KMSP,2023-12-09,38,25,33.06,0.0,33,18,27.96,25,10,29.13
2730,KMSP,2023-12-10,25,23,24.11,0.07,19,16,17.89,21,10,29.22
2731,KMSP,2023-12-11,35,22,26.19,0.01,25,17,20.0,16,10,29.22
2732,KMSP,2023-12-12,29,22,25.04,0.0,17,9,11.79,17,10,29.58
2733,KMSP,2023-12-13,43,25,33.54,0.0,21,7,13.25,13,10,29.65
2734,KMSP,2023-12-14,52,32,41.5,0.0,29,15,23.08,12,10,29.62
2735,KMSP,2023-12-15,43,38,41.08,0.0,34,27,30.46,8,10,29.45
2736,KMSP,2023-12-16,41,35,38.1,0.37,37,32,35.5,12,8,29.29
2737,KMSP,2024-10-27,65,42,54.29,0.0,32,26,29.29,15,10,29.39
2738,KMSP,2024-10-28,75,51,62.33,0.0,54,33,45.83,20,10,29.07
2739,KMSP,2024-10-29,79,59,69.08,0.0,59,52,54.21,17,10,28.77
2740,KMSP,2024-10-30,76,48,57.17,0.0,58,40,48.0,17,10,29.05
2741,KMSP,2024-10-31,47,33,38.18,0.2,41,31,35.48,25,10,29.24
2742,KMSP,2024-11-01,45,31,38.0,1.06,34,28,31.18,12,10,29.4
2743,KMSP,2024-11-02,56,40,47.54,0.0,41,34,37.29,12,10,29.33
2744,KMSP,2024-11-03,49,47,48.15,0.0,48,40,44.38,21,10,29.2
2745,KMSP,2024-11-04,59,49,53.96,0.03,57,41,51.04,13,10,28.92
2746,KMSP,2024-11-05,48,40,44.76,0.18,43,37,40.27,13,10,29.02
2747,KMSP,2024-11-06,49,33,39.78,0.29,39,32,36.7,8,10,29.38
2748,KMSP,2024-11-07,50,37,41.85,0.0,39,33,36.46,15,10,29.43
2749,KMSP,2024-11-08,58,39,46.58,0.0,37,33,34.63,8,10,29.42
2750,KMSP,2024-11-09,53,40,46.23,0.0,46,33,40.17,15,10,29.35
2751,KMSP,2024-11-10,51,46,48.73,0.09,47,44,45.16,15,10,28.95
2752,KMSP,2024-11-11,49,34,42.16,0.08,44,26,29.64,22,10,29.37
2753,KMSP,2024-11-12,47,32,38.54,0.0,34,25,29.5,21,10,29.4
2754,KMSP,2024-11-13,45,37,41.34,0.0,42,32,36.86,16,10,29.19
2755,KMSP,2024-11-14,47,43,44.4,0.09,43,40,40.75,9,9,29.15
2756,KMSP,2024-11-15,54,36,43.94,0.0,43,35,38.77,12,10,29.22
2757,KMSP,2024-11-16,54,42,47.15,0.0,42,38,39.44,23,10,29.1
2758,KMSP,2024-11-17,52,39,46.0,0.0,42,31,35.1,14,10,28.96
2759,KOKC,2019-10-27,71,43,52.92,0.0,44,36,40.38,20,10,28.68
2760,KOKC,2019-10-28,45,37,40.7,0.0,37,30,33.77,18,10,28.78
2761,KOKC,2019-10-29,37,31,35.24,0.0,36,25,32.68,18,10,28.81
2762,KOKC,2019-10-30,36,28,33.73,0.77,35,22,30.7,26,10,28.97
2763,KOKC,2019-10-31,46,23,32.92,0.0,23,14,18.21,17,10,29.04
2764,KOKC,2019-11-01,60,28,43.0,0.0,29,18,23.71,22,10,28.96
2765,KOKC,2019-11-02,54,33,43.0,0.0,31,21,27.96,10,10,29.08
2766,KOKC,2019-11-03,67,31,47.92,0.0,38,26,33.04,23,10,28.86
2767,KOKC,2019-11-04,66,40,52.83,0.0,46,38,42.96,14,10,28.76
2768,KOKC,2019-11-05,66,41,54.56,0.0,50,36,42.6,14,10,28.88
2769,KOKC,2019-11-06,65,50,59.67,0.0,63,50,57.56,22,10,28.81
2770,KOKC,2019-11-07,48,34,36.52,0.27,47,19,30.19,28,10,29.09
2771,KOKC,2019-11-08,50,32,39.68,0.09,33,19,23.76,9,10,29.08
2772,KOKC,2019-11-09,70,33,49.13,0.0,47,31,41.13,14,10,28.86
2773,KOKC,2019-11-10,72,43,57.79,0.0,56,43,51.0,16,10,28.66
2774,KOKC,2019-11-11,57,20,33.57,0.0,50,6,27.23,39,10,29.24
2775,KOKC,2019-11-12,33,16,22.75,0.0,14,6,8.71,21,10,29.25
2776,KOKC,2019-11-13,51,22,34.42,0.0,20,13,15.67,23,10,28.84
2777,KOKC,2019-11-14,53,29,41.29,0.0,32,19,27.79,16,10,29.02
2778,KOKC,2019-11-15,57,26,41.08,0.0,34,24,29.25,9,10,29.01
2779,KOKC,2019-11-16,63,32,46.83,0.0,34,28,31.46,20,10,28.83
2780,KOKC,2019-11-17,61,35,48.42,0.0,38,30,33.42,24,10,28.69
2781,KOKC,2019-11-18,72,36,53.36,0.0,39,31,35.44,22,10,28.62
2782,KOKC,2019-11-19,75,42,58.96,0.0,42,36,38.88,17,10,28.6
2783,KOKC,2019-11-20,69,55,61.59,0.0,62,43,56.48,23,10,28.5
2784,KOKC,2019-11-21,64,41,51.22,0.04,62,38,48.24,22,10,28.71
2785,KOKC,2019-11-22,40,33,37.42,0.38,38,30,35.32,22,10,28.78
2786,KOKC,2019-11-23,53,30,40.07,0.0,37,29,33.07,14,10,28.7
2787,KOKC,2019-11-24,68,32,48.13,0.0,36,30,32.38,20,10,28.64
2788,KOKC,2019-11-25,63,37,47.71,0.0,40,32,36.29,10,10,28.3
2789,KOKC,2019-11-26,67,38,49.88,0.0,45,14,33.5,37,10,28.6
2790,KOKC,2019-11-27,44,29,38.33,0.0,26,21,23.54,23,10,28.97
2791,KOKC,2019-11-28,40,36,38.53,0.07,40,31,37.38,14,10,28.95
2792,KOKC,2019-11-29,56,40,43.1,0.1,56,40,43.1,15,9,28.82
2793,KOKC,2019-11-30,62,39,50.56,0.09,55,19,35.0,31,10,28.53
2794,KOKC,2019-12-01,49,34,40.42,0.0,26,19,22.25,29,10,28.84
2795,KOKC,2019-12-02,49,27,37.92,0.0,27,22,24.33,15,10,28.93
2796,KOKC,2019-12-03,59,32,44.29,0.0,33,27,30.5,14,10,28.67
2797,KOKC,2019-12-04,62,32,48.52,0.0,39,28,33.56,8,10,28.73
2798,KOKC,2019-12-05,68,44,56.25,0.0,43,35,39.04,17,10,28.58
2799,KOKC,2019-12-06,53,36,42.96,0.0,41,27,33.26,26,10,28.96
2800,KOKC,2019-12-07,58,28,42.54,0.0,38,20,28.17,13,10,28.95
2801,KOKC,2019-12-08,65,43,52.79,0.0,47,38,43.29,21,10,28.6
2802,KOKC,2019-12-09,56,33,43.04,0.0,44,14,29.28,28,10,28.8
2803,KOKC,2019-12-10,46,28,34.75,0.0,18,13,15.17,12,10,29.01
2804,KOKC,2019-12-11,53,24,38.04,0.0,34,17,26.92,20,10,29.08
2805,KOKC,2019-12-12,55,36,43.44,0.0,35,31,33.16,23,10,28.85
2806,KOKC,2019-12-13,59,34,44.92,0.0,41,32,35.58,7,10,28.59
2807,KOKC,2019-12-14,48,33,40.58,0.0,33,30,31.54,13,10,28.56
2808,KOKC,2019-12-15,37,32,33.42,0.0,36,30,32.47,18,10,28.59
2809,KOKC,2019-12-16,32,25,29.13,0.0,31,23,26.76,28,10,28.9
2810,KOKC,2020-10-27,32,28,30.04,1.53,31,26,28.51,22,9,28.89
2811,KOKC,2020-10-28,34,32,32.95,0.0,34,31,32.0,16,10,28.74
2812,KOKC,2020-10-29,54,33,41.13,1.31,41,33,36.4,26,10,28.86
2813,KOKC,2020-10-30,67,32,47.79,0.04,38,30,34.46,10,10,28.93
2814,KOKC,2020-10-31,70,39,53.29,0.0,45,35,39.63,22,10,28.89
2815,KOKC,2020-11-01,64,42,51.8,0.0,44,27,32.96,15,10,29.16
2816,KOKC,2020-11-02,67,36,50.29,0.0,39,28,33.38,17,10,29.09
2817,KOKC,2020-11-03,75,42,56.46,0.0,40,29,36.0,24,10,28.86
2818,KOKC,2020-11-04,74,45,59.46,0.0,47,38,41.71,21,10,28.77
2819,KOKC,2020-11-05,73,47,59.5,0.0,53,45,49.67,13,10,28.79
2820,KOKC,2020-11-06,75,50,59.6,0.0,57,50,53.87,17,10,28.78
2821,KOKC,2020-11-07,74,54,62.9,0.0,53,47,50.15,17,10,28.71
2822,KOKC,2020-11-09,71,61,65.16,0.0,61,57,59.0,24,10,28.54
2823,KOKC,2020-11-10,65,41,51.97,0.01,59,34,42.34,22,10,28.62
2824,KOKC,2020-11-11,62,34,47.0,0.03,35,31,32.75,14,10,28.69
2825,KOKC,2020-11-12,72,43,54.83,0.0,46,31,38.63,24,10,28.81
2826,KOKC,2020-11-13,57,33,47.79,0.0,43,28,33.68,15,10,28.89
2827,KOKC,2020-11-14,78,52,62.25,0.0,58,20,45.59,37,10,28.64
2828,KOKC,2020-11-15,59,38,48.71,0.0,24,9,17.5,20,10,28.92
2829,KOKC,2020-11-16,68,36,50.83,0.0,30,21,24.79,16,10,28.99
2830,KOKC,2020-11-17,70,42,54.04,0.0,36,24,28.0,18,10,29.09
2831,KOKC,2020-11-18,72,45,57.79,0.0,39,26,32.79,30,10,28.95
2832,KOKC,2020-11-19,72,55,63.67,0.0,53,41,49.83,33,10,28.74
2833,KOKC,2020-11-20,74,55,65.42,0.0,54,50,52.54,24,10,28.9
2834,KOKC,2020-11-21,62,48,54.5,0.0,55,45,49.75,15,10,28.92
2835,KOKC,2020-11-22,51,36,45.13,0.01,46,34,40.25,21,10,29.01
2836,KOKC,2020-11-23,52,32,45.77,0.0,45,30,39.94,23,10,28.96
2837,KOKC,2020-11-24,61,43,53.12,0.0,60,36,50.76,24,10,28.59
2838,KOKC,2020-11-25,55,36,43.96,0.25,35,22,29.44,25,10,28.68
2839,KOKC,2020-11-26,66,35,48.46,0.0,39,29,34.08,23,10,28.65
2840,KOKC,2020-11-27,56,38,45.83,0.0,37,27,33.29,18,10,28.86
2841,KOKC,2020-11-28,46,34,41.75,0.0,39,28,31.63,13,10,28.89
2842,KOKC,2020-11-29,48,33,42.6,0.04,45,20,33.7,36,10,29.01
2843,KOKC,2020-11-30,46,25,32.96,0.0,19,12,16.63,21,10,29.04
2844,KOKC,2020-12-01,55,27,40.21,0.0,24,18,20.79,21,10,28.72
2845,KOKC,2020-12-02,44,36,37.98,0.0,38,21,33.81,17,10,28.74
2846,KOKC,2020-12-03,40,26,35.32,0.13,40,24,33.59,21,10,28.87
2847,KOKC,2020-12-04,54,22,36.58,0.0,32,20,25.75,10,10,28.82
2848,KOKC,2020-12-05,55,26,40.29,0.0,35,23,29.63,15,10,28.86
2849,KOKC,2020-12-06,56,30,41.25,0.0,33,27,30.21,16,10,28.79
2850,KOKC,2020-12-07,63,29,44.92,0.0,35,25,29.92,12,10,28.85
2851,KOKC,2020-12-08,64,32,45.92,0.0,29,22,26.0,12,10,28.85
2852,KOKC,2020-12-09,71,37,50.63,0.0,30,24,26.46,8,10,28.74
2853,KOKC,2020-12-10,72,33,52.67,0.0,44,26,30.79,18,10,28.56
2854,KOKC,2020-12-11,52,36,43.62,0.04,45,30,35.81,18,10,28.6
2855,KOKC,2020-12-12,43,30,36.78,0.0,30,26,28.67,18,10,28.71
2856,KOKC,2020-12-13,36,24,31.69,0.11,32,22,29.39,23,10,28.92
2857,KOKC,2020-12-14,39,20,28.34,0.44,30,18,24.93,14,10,28.94
2858,KOKC,2020-12-15,32,27,29.85,0.0,29,26,27.77,18,10,28.71
2859,KOKC,2020-12-16,34,25,29.27,0.22,27,22,25.6,10,10,28.76
2860,KOKC,2021-10-27,73,54,58.76,0.58,66,38,51.76,38,10,28.28
2861,KOKC,2021-10-28,66,52,58.5,0.0,38,24,31.13,43,10,28.55
2862,KOKC,2021-10-29,65,46,54.71,0.0,29,21,26.58,29,10,28.63
2863,KOKC,2021-10-30,71,35,53.83,0.0,39,28,32.63,9,10,28.59
2864,KOKC,2021-10-31,63,48,53.88,0.0,44,37,41.92,18,10,28.84
2865,KOKC,2021-11-01,54,45,48.24,0.0,42,34,38.2,20,10,28.94
2866,KOKC,2021-11-02,47,42,44.1,0.0,41,36,38.59,18,10,29.0
2867,KOKC,2021-11-03,47,42,44.7,0.36,42,40,41.32,13,10,28.95
2868,KOKC,2021-11-04,52,39,47.19,0.0,43,37,41.77,9,10,28.95
2869,KOKC,2021-11-05,60,37,46.14,0.0,42,36,39.14,17,10,28.87
2870,KOKC,2021-11-06,66,37,50.38,0.0,46,35,40.92,13,10,28.86
2871,KOKC,2021-11-07,75,44,57.8,0.0,48,39,43.76,24,10,28.77
2872,KOKC,2021-11-08,75,50,61.38,0.0,53,46,49.17,22,10,28.74
2873,KOKC,2021-11-09,67,55,60.31,0.0,56,52,54.07,13,10,28.77
2874,KOKC,2021-11-10,70,51,61.94,0.0,60,44,56.0,23,10,28.6
2875,KOKC,2021-11-11,62,41,51.13,0.0,43,27,33.88,16,10,28.77
2876,KOKC,2021-11-12,56,35,47.84,0.0,38,12,25.36,26,10,28.91
2877,KOKC,2021-11-13,61,29,45.04,0.0,32,20,25.76,18,10,28.9
2878,KOKC,2021-11-14,61,41,50.04,0.0,35,30,32.71,21,10,28.83
2879,KOKC,2021-11-15,74,37,53.92,0.0,45,32,38.67,14,10,28.74
2880,KOKC,2021-11-16,79,49,64.42,0.0,57,45,52.46,28,10,28.56
2881,KOKC,2021-11-17,66,44,55.12,0.0,55,13,34.38,28,10,28.96
2882,KOKC,2021-11-18,55,33,42.83,0.0,21,8,16.0,13,10,29.16
2883,KOKC,2021-11-19,57,29,44.29,0.0,24,19,20.92,24,10,29.04
2884,KOKC,2021-11-20,68,45,54.33,0.0,47,22,35.54,20,10,28.69
2885,KOKC,2021-11-21,57,42,50.25,0.0,47,28,34.5,22,10,28.95
2886,KOKC,2021-11-22,63,32,46.5,0.0,32,26,29.25,18,10,28.96
2887,KOKC,2021-11-23,70,36,53.63,0.0,33,23,29.33,25,10,28.76
2888,KOKC,2021-11-24,67,48,58.8,0.0,52,26,41.2,30,10,28.77
2889,KOKC,2021-11-25,49,30,40.25,0.0,26,21,23.88,28,10,29.09
2890,KOKC,2021-11-26,61,24,41.58,0.0,29,19,21.88,21,10,29.0
2891,KOKC,2021-11-27,67,35,50.71,0.0,31,23,26.5,16,10,28.77
2892,KOKC,2021-11-28,58,36,46.46,0.0,33,26,28.83,12,10,28.92
2893,KOKC,2021-11-29,73,36,51.83,0.0,36,29,31.96,13,10,28.77
2894,KOKC,2021-11-30,74,39,55.46,0.0,46,33,38.63,12,10,28.67
2895,KOKC,2021-12-01,69,41,53.42,0.0,41,33,36.42,12,10,28.73
2896,KOKC,2021-12-02,77,46,57.42,0.0,41,34,36.92,12,10,28.73
2897,KOKC,2021-12-03,75,47,59.17,0.0,52,39,44.0,10,10,28.66
2898,KOKC,2021-12-04,56,48,52.79,0.0,47,39,43.18,14,10,28.74
2899,KOKC,2021-12-05,75,43,57.13,0.0,56,24,43.58,30,10,28.6
2900,KOKC,2021-12-06,48,30,38.38,0.0,21,12,14.42,26,10,28.97
2901,KOKC,2021-12-07,49,25,36.83,0.0,25,16,19.79,17,10,28.77
2902,KOKC,2021-12-08,58,27,44.67,0.0,46,23,34.96,23,10,28.68
2903,KOKC,2021-12-09,68,44,54.83,0.0,44,28,35.33,18,10,28.39
2904,KOKC,2021-12-10,79,40,58.76,0.0,52,24,36.32,28,10,28.57
2905,KOKC,2021-12-11,48,27,37.92,0.0,22,14,19.04,33,10,28.88
2906,KOKC,2021-12-12,58,26,41.92,0.0,24,15,19.21,25,10,28.83
2907,KOKC,2021-12-13,66,35,49.5,0.0,40,25,28.46,17,10,28.75
2908,KOKC,2021-12-14,73,47,59.96,0.0,58,40,50.11,24,10,28.74
2909,KOKC,2021-12-15,76,62,68.66,0.0,61,51,58.59,35,10,28.6
2910,KOKC,2021-12-16,64,40,49.5,0.0,43,19,24.92,22,10,28.77
2911,KOKC,2022-10-27,68,46,57.42,0.0,47,37,39.58,25,10,28.69
2912,KOKC,2022-10-28,57,50,53.56,0.18,50,45,47.16,16,10,28.84
2913,KOKC,2022-10-29,63,51,55.52,0.17,51,47,48.7,15,10,28.81
2914,KOKC,2022-10-30,66,50,56.42,0.0,51,43,47.5,12,10,28.63
2915,KOKC,2022-10-31,74,43,56.63,0.0,47,37,42.04,10,10,28.68
2916,KOKC,2022-11-01,76,47,59.88,0.0,51,44,48.17,16,10,28.76
2917,KOKC,2022-11-02,64,50,57.76,0.0,56,50,54.14,17,10,28.79
2918,KOKC,2022-11-03,72,58,65.83,0.0,65,56,61.67,22,10,28.65
2919,KOKC,2022-11-04,71,41,53.91,0.0,66,39,50.64,25,10,28.48
2920,KOKC,2022-11-05,60,34,46.57,0.0,44,33,37.75,22,10,28.5
2921,KOKC,2022-11-06,72,46,58.61,0.0,47,40,43.96,13,10,28.75
2922,KOKC,2022-11-07,66,50,60.22,0.0,65,45,53.78,15,10,28.87
2923,KOKC,2022-11-08,76,65,68.18,0.0,68,64,65.67,18,10,28.88
2924,KOKC,2022-11-09,79,65,69.29,0.0,66,58,62.5,26,10,28.77
2925,KOKC,2022-11-10,68,45,58.17,0.0,65,40,55.71,23,10,28.59
2926,KOKC,2022-11-11,45,30,36.39,0.46,41,20,28.09,30,10,28.84
2927,KOKC,2022-11-12,46,25,34.92,0.04,24,20,21.5,12,10,28.95
2928,KOKC,2022-11-13,52,25,38.25,0.0,28,20,24.5,17,10,28.91
2929,KOKC,2022-11-14,39,31,35.59,0.0,36,26,31.27,16,10,28.8
2930,KOKC,2022-11-15,46,29,34.96,0.17,30,25,27.27,17,10,29.04
2931,KOKC,2022-11-16,45,24,34.88,0.0,29,23,25.21,15,10,29.11
2932,KOKC,2022-11-17,56,22,39.54,0.0,34,20,26.92,21,10,29.01
2933,KOKC,2022-11-18,36,28,30.64,0.0,27,9,16.86,22,10,29.11
2934,KOKC,2022-11-19,45,22,33.79,0.0,20,11,15.25,17,10,29.07
2935,KOKC,2022-11-20,49,18,34.33,0.0,23,14,18.83,13,10,29.07
2936,KOKC,2022-11-21,57,24,40.13,0.0,37,21,30.25,13,10,28.94
2937,KOKC,2022-11-22,58,31,40.53,0.0,43,31,37.34,18,10,28.92
2938,KOKC,2022-11-23,51,36,45.37,0.0,51,36,45.34,17,10,28.75
2939,KOKC,2022-11-24,53,44,48.71,0.01,49,35,45.79,17,10,28.87
2940,KOKC,2022-11-25,50,36,44.2,0.0,37,31,33.68,16,10,28.94
2941,KOKC,2022-11-26,48,44,45.65,0.11,47,36,44.0,16,10,28.76
2942,KOKC,2022-11-27,47,37,43.81,0.85,43,33,37.96,18,10,28.58
2943,KOKC,2022-11-28,63,29,47.04,0.0,46,29,38.5,29,10,28.56
2944,KOKC,2022-11-29,64,31,46.96,0.0,50,21,36.82,30,10,28.83
2945,KOKC,2022-11-30,42,25,33.0,0.0,21,13,16.79,16,10,29.07
2946,KOKC,2022-12-01,52,27,40.86,0.0,40,16,23.36,25,10,28.99
2947,KOKC,2022-12-02,60,43,49.52,0.01,56,26,46.95,35,10,28.88
2948,KOKC,2022-12-03,45,30,37.21,0.0,23,16,18.13,28,10,29.18
2949,KOKC,2022-12-04,50,33,40.18,0.15,37,24,32.46,16,10,28.97
2950,KOKC,2022-12-05,72,42,54.18,0.0,52,38,48.65,16,10,28.53
2951,KOKC,2022-12-06,51,41,44.71,0.0,51,38,43.35,17,10,28.71
2952,KOKC,2022-12-07,49,40,45.96,0.0,48,39,43.83,10,10,28.84
2953,KOKC,2022-12-08,59,46,50.27,0.62,56,46,49.98,13,10,28.78
2954,KOKC,2022-12-09,55,39,48.34,0.0,50,37,43.37,13,10,28.85
2955,KOKC,2022-12-10,50,41,47.02,0.64,47,41,45.23,15,10,28.79
2956,KOKC,2022-12-11,45,37,41.69,0.0,43,37,41.12,13,8,28.81
2957,KOKC,2022-12-12,54,45,50.17,0.0,54,44,50.0,25,10,28.66
2958,KOKC,2022-12-13,62,40,52.91,0.62,58,24,42.69,25,10,28.35
2959,KOKC,2022-12-14,45,30,36.88,0.0,27,20,22.2,20,10,28.52
2960,KOKC,2022-12-15,45,28,36.25,0.0,23,19,20.88,22,10,28.67
2961,KOKC,2022-12-16,45,30,35.5,0.0,20,7,14.42,26,10,28.76
2962,KOKC,2023-10-27,73,48,58.22,0.0,71,37,51.56,28,10,28.82
2963,KOKC,2023-10-28,49,38,44.59,0.0,43,36,40.49,17,10,28.81
2964,KOKC,2023-10-29,38,34,36.11,0.34,36,27,33.53,24,10,28.99
2965,KOKC,2023-10-30,45,29,37.04,0.47,27,20,23.29,23,10,29.09
2966,KOKC,2023-10-31,47,25,36.08,0.0,27,18,22.0,23,10,29.09
2967,KOKC,2023-11-01,55,24,38.46,0.0,28,17,22.71,16,10,29.08
2968,KOKC,2023-11-02,65,31,46.96,0.0,35,27,31.17,20,10,28.88
2969,KOKC,2023-11-03,72,37,54.29,0.0,49,33,40.88,20,10,28.78
2970,KOKC,2023-11-04,74,49,59.75,0.0,56,48,52.58,12,10,28.77
2971,KOKC,2023-11-05,78,52,63.78,0.0,59,51,55.91,17,10,28.74
2972,KOKC,2023-11-06,81,58,66.96,0.0,57,54,56.08,20,10,28.51
2973,KOKC,2023-11-07,85,55,68.88,0.0,60,54,56.38,17,10,28.45
2974,KOKC,2023-11-08,84,58,66.92,0.0,60,34,52.19,21,10,28.64
2975,KOKC,2023-11-09,57,49,52.88,0.0,49,20,32.75,22,10,28.85
2976,KOKC,2023-11-10,63,37,51.58,0.0,31,23,27.04,12,10,28.92
2977,KOKC,2023-11-11,60,46,53.0,0.0,38,29,32.96,14,10,28.93
2978,KOKC,2023-11-12,68,38,52.96,0.0,44,33,40.17,8,10,28.98
2979,KOKC,2023-11-13,70,40,55.0,0.0,50,35,41.58,9,10,29.02
2980,KOKC,2023-11-14,69,39,52.25,0.0,41,33,36.25,13,10,28.92
2981,KOKC,2023-11-15,72,42,54.71,0.0,49,37,43.17,12,10,28.85
2982,KOKC,2023-11-16,64,45,52.25,0.0,52,41,47.89,22,10,28.74
2983,KOKC,2023-11-17,59,45,53.52,0.0,54,38,48.61,18,10,28.74
2984,KOKC,2023-11-18,68,37,50.82,0.0,43,34,38.57,10,10,28.77
2985,KOKC,2023-11-19,58,51,54.81,0.05,58,45,53.34,23,10,28.59
2986,KOKC,2023-11-20,60,46,54.02,0.73,59,38,51.09,28,10,28.72
2987,KOKC,2023-11-21,54,37,46.91,0.0,42,19,33.13,26,10,28.9
2988,KOKC,2023-11-22,58,29,42.5,0.0,30,23,25.92,8,10,28.9
2989,KOKC,2023-11-23,65,37,48.71,0.0,33,29,31.13,16,10,28.72
2990,KOKC,2023-11-24,50,36,42.29,0.0,34,28,30.79,17,10,28.91
2991,KOKC,2023-11-25,45,29,35.58,0.0,40,27,31.97,21,10,28.86
2992,KOKC,2023-11-26,43,23,31.22,0.41,28,20,24.74,22,10,28.92
2993,KOKC,2023-11-27,53,24,37.71,0.0,30,22,25.33,8,10,28.97
2994,KOKC,2023-11-28,61,29,42.13,0.0,32,24,26.96,16,10,28.95
2995,KOKC,2023-11-29,64,33,47.54,0.0,41,26,34.25,20,10,28.78
2996,KOKC,2023-11-30,55,44,51.23,0.0,52,41,48.55,22,10,28.51
2997,KOKC,2023-12-01,45,36,39.93,0.18,44,33,36.59,17,10,28.6
2998,KOKC,2023-12-02,57,33,39.35,0.0,42,31,36.52,15,10,28.59
2999,KOKC,2023-12-03,61,26,43.5,0.0,39,25,30.04,23,10,28.64
3000,KOKC,2023-12-04,56,33,42.75,0.0,28,23,25.67,14,10,28.81
3001,KOKC,2023-12-05,58,35,45.38,0.0,33,25,28.67,17,10,29.0
3002,KOKC,2023-12-06,63,31,46.83,0.0,35,27,31.33,17,10,28.99
3003,KOKC,2023-12-07,67,43,56.5,0.0,54,33,43.96,28,10,28.7
3004,KOKC,2023-12-08,67,48,57.59,0.0,55,37,47.81,20,10,28.44
3005,KOKC,2023-12-09,50,35,43.83,0.0,36,16,27.17,24,10,28.96
3006,KOKC,2023-12-10,48,25,35.67,0.0,21,15,17.67,13,10,28.97
3007,KOKC,2023-12-11,60,29,42.38,0.0,25,19,22.54,9,10,28.87
3008,KOKC,2023-12-12,59,34,46.63,0.0,39,25,30.79,13,10,29.01
3009,KOKC,2023-12-13,58,45,50.25,0.0,34,26,30.33,14,10,29.13
3010,KOKC,2023-12-14,59,43,51.17,0.01,37,26,31.63,17,10,29.13
3011,KOKC,2023-12-15,50,40,46.34,0.92,48,37,43.93,15,10,28.89
3012,KOKC,2023-12-16,52,34,41.5,0.03,36,29,32.25,18,10,28.84
3013,KOKC,2024-10-27,79,50,63.85,0.0,57,38,48.44,14,10,28.88
3014,KOKC,2024-10-28,88,63,74.46,0.0,59,49,55.38,28,10,28.63
3015,KOKC,2024-10-29,85,68,74.65,0.0,63,57,60.19,33,10,28.55
3016,KOKC,2024-10-30,82,56,70.84,0.0,67,53,62.03,26,10,28.58
3017,KOKC,2024-10-31,64,47,54.58,0.34,51,41,43.71,18,10,28.8
3018,KOKC,2024-11-01,72,45,57.59,0.0,55,41,48.22,14,10,28.81
3019,KOKC,2024-11-02,70,61,64.11,0.0,64,58,62.13,21,10,28.73
3020,KOKC,2024-11-03,68,60,62.53,3.81,66,58,61.55,30,10,28.43
3021,KOKC,2024-11-04,68,53,61.33,0.6,63,52,59.47,18,10,28.39
3022,KOKC,2024-11-05,59,47,53.24,1.27,54,44,48.76,15,10,28.54
3023,KOKC,2024-11-06,69,43,55.12,0.0,48,42,45.28,13,10,28.73
3024,KOKC,2024-11-07,69,48,57.33,0.0,56,45,50.63,17,10,28.82
3025,KOKC,2024-11-08,63,47,58.19,0.27,62,43,57.06,22,10,28.68
3026,KOKC,2024-11-09,65,39,50.79,0.87,44,37,40.71,17,10,28.63
3027,KOKC,2024-11-10,69,43,55.42,0.0,44,41,43.0,8,10,28.7
3028,KOKC,2024-11-11,74,43,58.08,0.0,49,39,44.5,8,10,28.74
3029,KOKC,2024-11-12,70,49,59.04,0.0,50,45,47.75,18,10,28.69
3030,KOKC,2024-11-13,64,47,57.81,0.0,53,36,44.48,29,10,28.74
3031,KOKC,2024-11-14,68,38,51.79,0.0,38,31,34.42,9,10,28.8
3032,KOKC,2024-11-15,69,40,53.92,0.0,39,35,37.17,16,10,28.7
3033,KOKC,2024-11-16,70,50,58.96,0.0,54,40,49.17,24,10,28.51
